Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Product_ID,Sub_Category,Product_Name,Postal_Code,Segment,City,State,Region,Category,Sales
8904,CA-2017-150483,2017-05-31,2017-06-04,"Standard Class",BP-11290,"Beth Paige",OFF-PA-10004621,Paper,"Xerox 212",62521,Consumer,Decatur,Illinois,Central,"Office Supplies",10.368
8905,US-2017-126431,2017-07-01,2017-07-01,"Same Day",SU-20665,"Stephanie Ulpright",OFF-LA-10001474,Labels,"Avery 477",10009,"Home Office","New York City","New York",East,"Office Supplies",30.53
8906,US-2017-126431,2017-07-01,2017-07-01,"Same Day",SU-20665,"Stephanie Ulpright",TEC-AC-10001635,Accessories,"KeyTronic KT400U2 - Keyboard - Black",10009,"Home Office","New York City","New York",East,Technology,30.84
8907,US-2017-126431,2017-07-01,2017-07-01,"Same Day",SU-20665,"Stephanie Ulpright",OFF-PA-10001950,Paper,"Southworth 25% Cotton Antique Laid Paper & Envelopes",10009,"Home Office","New York City","New York",East,"Office Supplies",75.06
8908,CA-2017-139934,2017-12-18,2017-12-20,"First Class",AY-10555,"Andy Yotov",TEC-PH-10001552,Phones,"I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink",94110,Corporate,"San Francisco",California,West,Technology,66.976
8909,CA-2016-109603,2016-01-26,2016-02-01,"Standard Class",EM-13825,"Elizabeth Moffitt",OFF-PA-10003790,Paper,"Xerox 1991",92553,Corporate,"Moreno Valley",California,West,"Office Supplies",182.72
8910,CA-2018-160661,2018-10-28,2018-11-01,"Standard Class",SA-20830,"Sue Ann Reed",OFF-LA-10002475,Labels,"Avery 519",2149,Consumer,Everett,Massachusetts,East,"Office Supplies",21.93
8911,CA-2018-102610,2018-11-04,2018-11-08,"Standard Class",CA-12265,"Christina Anderson",TEC-AC-10000303,Accessories,"Logitech M510 Wireless Mouse",37421,Consumer,Chattanooga,Tennessee,South,Technology,95.976
8912,CA-2018-102610,2018-11-04,2018-11-08,"Standard Class",CA-12265,"Christina Anderson",TEC-PH-10000127,Phones,"iOttie XL Car Mount",37421,Consumer,Chattanooga,Tennessee,South,Technology,143.928
8913,CA-2018-102610,2018-11-04,2018-11-08,"Standard Class",CA-12265,"Christina Anderson",OFF-BI-10004364,Binders,"Storex Dura Pro Binders",37421,Consumer,Chattanooga,Tennessee,South,"Office Supplies",3.564
8914,CA-2018-102610,2018-11-04,2018-11-08,"Standard Class",CA-12265,"Christina Anderson",OFF-LA-10002195,Labels,"Avery 481",37421,Consumer,Chattanooga,Tennessee,South,"Office Supplies",4.928
8915,US-2017-144057,2017-05-09,2017-05-13,"Standard Class",CV-12805,"Cynthia Voltz",OFF-ST-10001490,Storage,"Hot File 7-Pocket, Floor Stand",78745,Corporate,Austin,Texas,Central,"Office Supplies",856.656
8916,US-2017-144057,2017-05-09,2017-05-13,"Standard Class",CV-12805,"Cynthia Voltz",OFF-BI-10002852,Binders,"Ibico Standard Transparent Covers",78745,Corporate,Austin,Texas,Central,"Office Supplies",13.184
8917,US-2017-144057,2017-05-09,2017-05-13,"Standard Class",CV-12805,"Cynthia Voltz",OFF-AP-10000390,Appliances,"Euro Pro Shark Stick Mini Vacuum",78745,Corporate,Austin,Texas,Central,"Office Supplies",48.784
8918,US-2017-144057,2017-05-09,2017-05-13,"Standard Class",CV-12805,"Cynthia Voltz",OFF-PA-10004327,Paper,"Xerox 1911",78745,Corporate,Austin,Texas,Central,"Office Supplies",76.64
8919,US-2017-144057,2017-05-09,2017-05-13,"Standard Class",CV-12805,"Cynthia Voltz",OFF-BI-10002353,Binders,"GBC VeloBind Cover Sets",78745,Corporate,Austin,Texas,Central,"Office Supplies",18.528
8920,CA-2015-160276,2015-04-02,2015-04-08,"Standard Class",AH-10690,"Anna Häberlin",FUR-FU-10003192,Furnishings,"Luxo Adjustable Task Clamp Lamp",23464,Corporate,"Virginia Beach",Virginia,South,Furniture,177.68
8921,CA-2015-132983,2015-04-28,2015-05-03,"Standard Class",DS-13180,"David Smith",TEC-AC-10000736,Accessories,"Logitech G600 MMO Gaming Mouse",14701,Corporate,Jamestown,"New York",East,Technology,159.98
8922,CA-2017-145709,2017-10-04,2017-10-08,"Standard Class",AH-10690,"Anna Häberlin",TEC-PH-10003095,Phones,"Samsung HM1900 Bluetooth Headset",33134,Corporate,"Coral Gables",Florida,South,Technology,52.68
8923,CA-2017-145709,2017-10-04,2017-10-08,"Standard Class",AH-10690,"Anna Häberlin",FUR-FU-10002885,Furnishings,"Magna Visual Magnetic Picture Hangers",33134,Corporate,"Coral Gables",Florida,South,Furniture,11.568
8924,CA-2018-133928,2018-06-11,2018-06-17,"Standard Class",ZC-21910,"Zuschuss Carroll",OFF-BI-10001525,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",28601,Consumer,Hickory,"North Carolina",South,"Office Supplies",4.572
8925,CA-2017-168032,2017-01-30,2017-02-03,"Standard Class",DF-13135,"David Flashing",TEC-PH-10004241,Phones,"Nokia Lumia 1020",61107,Consumer,Rockford,Illinois,Central,Technology,1439.968
8926,CA-2017-168032,2017-01-30,2017-02-03,"Standard Class",DF-13135,"David Flashing",OFF-BI-10000546,Binders,"Avery Durable Binders",61107,Consumer,Rockford,Illinois,Central,"Office Supplies",1.728
8927,CA-2017-168032,2017-01-30,2017-02-03,"Standard Class",DF-13135,"David Flashing",FUR-TA-10004256,Tables,"Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables",61107,Consumer,Rockford,Illinois,Central,Furniture,626.1
8928,CA-2016-143616,2016-09-27,2016-09-29,"Second Class",SS-20140,"Saphhira Shifley",OFF-AR-10002067,Art,"Newell 334",98103,Corporate,Seattle,Washington,West,"Office Supplies",99.2
8929,US-2016-168704,2016-04-13,2016-04-17,"Standard Class",FP-14320,"Frank Preis",FUR-TA-10000688,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",77340,Consumer,Huntsville,Texas,Central,Furniture,609.98
8930,US-2016-168704,2016-04-13,2016-04-17,"Standard Class",FP-14320,"Frank Preis",FUR-TA-10002530,Tables,"Iceberg OfficeWorks 42"" Round Tables",77340,Consumer,Huntsville,Texas,Central,Furniture,211.372
8931,US-2016-168704,2016-04-13,2016-04-17,"Standard Class",FP-14320,"Frank Preis",TEC-PH-10001061,Phones,"Apple iPhone 5C",77340,Consumer,Huntsville,Texas,Central,Technology,239.976
8932,CA-2018-143252,2018-12-18,2018-12-24,"Standard Class",HE-14800,"Harold Engle",FUR-FU-10001057,Furnishings,"Tensor Track Tree Floor Lamp",53209,Corporate,Milwaukee,Wisconsin,Central,Furniture,99.95
8933,CA-2018-143252,2018-12-18,2018-12-24,"Standard Class",HE-14800,"Harold Engle",TEC-AC-10002331,Accessories,"Maxell 74 Minute CDR, 10/Pack",53209,Corporate,Milwaukee,Wisconsin,Central,Technology,29.34
8934,CA-2017-102134,2017-03-14,2017-03-19,"Standard Class",SP-20545,"Sibella Parks",FUR-FU-10003724,Furnishings,"Westinghouse Clip-On Gooseneck Lamps",54302,Corporate,"Green Bay",Wisconsin,Central,Furniture,16.74
8935,CA-2018-130036,2018-08-27,2018-08-27,"Same Day",BP-11185,"Ben Peterman",OFF-PA-10000528,Paper,"Xerox 1981",19120,Corporate,Philadelphia,Pennsylvania,East,"Office Supplies",12.672
8936,CA-2018-130036,2018-08-27,2018-08-27,"Same Day",BP-11185,"Ben Peterman",TEC-AC-10001908,Accessories,"Logitech Wireless Headset h800",19120,Corporate,Philadelphia,Pennsylvania,East,Technology,1119.888
8937,CA-2016-134117,2016-12-17,2016-12-19,"Second Class",PG-18895,"Paul Gonzalez",OFF-AR-10003903,Art,"Sanford 52201 APSCO Electric Pencil Sharpener",90008,Consumer,"Los Angeles",California,West,"Office Supplies",204.85
8938,CA-2016-134117,2016-12-17,2016-12-19,"Second Class",PG-18895,"Paul Gonzalez",TEC-PH-10004908,Phones,"Panasonic KX TS3282W Corded phone",90008,Consumer,"Los Angeles",California,West,Technology,135.984
8939,CA-2016-134117,2016-12-17,2016-12-19,"Second Class",PG-18895,"Paul Gonzalez",OFF-AR-10001940,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",90008,Consumer,"Los Angeles",California,West,"Office Supplies",16.4
8940,CA-2016-134117,2016-12-17,2016-12-19,"Second Class",PG-18895,"Paul Gonzalez",OFF-BI-10002026,Binders,"Avery Arch Ring Binders",90008,Consumer,"Los Angeles",California,West,"Office Supplies",92.96
8941,CA-2015-130918,2015-08-22,2015-08-24,"Second Class",JP-15520,"Jeremy Pistek",OFF-SU-10003936,Supplies,"Acme Serrated Blade Letter Opener",33161,Consumer,"North Miami",Florida,South,"Office Supplies",7.632
8942,CA-2017-159023,2017-11-03,2017-11-05,"First Class",NW-18400,"Natalie Webber",OFF-BI-10002813,Binders,"Avery Reinforcements for Hole-Punch Pages",97206,Consumer,Portland,Oregon,West,"Office Supplies",4.158
8943,CA-2017-159023,2017-11-03,2017-11-05,"First Class",NW-18400,"Natalie Webber",TEC-MA-10003337,Machines,"Okidata B401 Printer",97206,Consumer,Portland,Oregon,West,Technology,179.991
8944,CA-2018-111717,2018-10-10,2018-10-16,"Standard Class",SW-20245,"Scot Wooten",FUR-CH-10001545,Chairs,"Hon Comfortask Task/Swivel Chairs",60505,Consumer,Aurora,Illinois,Central,Furniture,239.358
8945,CA-2015-154592,2015-12-07,2015-12-08,"First Class",EH-14005,"Erica Hernandez",OFF-PA-10000062,Paper,"Green Bar Computer Printout Paper",94109,"Home Office","San Francisco",California,West,"Office Supplies",164.88
8946,CA-2015-128622,2015-11-15,2015-11-17,"Second Class",SC-20260,"Scott Cohen",OFF-SU-10001574,Supplies,"Acme Value Line Scissors",94110,Corporate,"San Francisco",California,West,"Office Supplies",10.95
8947,CA-2018-148355,2018-12-24,2018-12-28,"Standard Class",NC-18535,"Nick Crebassa",OFF-PA-10001972,Paper,"Xerox 214",2740,Corporate,"New Bedford",Massachusetts,East,"Office Supplies",19.44
8948,CA-2018-148355,2018-12-24,2018-12-28,"Standard Class",NC-18535,"Nick Crebassa",OFF-BI-10000201,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",2740,Corporate,"New Bedford",Massachusetts,East,"Office Supplies",12.3
8949,CA-2015-132913,2015-12-24,2015-12-26,"First Class",AS-10090,"Adam Shillingsburg",OFF-AP-10003278,Appliances,"Belkin 7-Outlet SurgeMaster Home Series",92037,Consumer,"San Diego",California,West,"Office Supplies",13.97
8950,CA-2018-150910,2018-12-22,2018-12-28,"Standard Class",JL-15130,"Jack Lebron",FUR-TA-10002903,Tables,"Bevis Round Bullnose 29"" High Table Top",38301,Consumer,Jackson,Tennessee,South,Furniture,934.956
8951,CA-2018-150910,2018-12-22,2018-12-28,"Standard Class",JL-15130,"Jack Lebron",TEC-AC-10001013,Accessories,"Logitech ClearChat Comfort/USB Headset H390",38301,Consumer,Jackson,Tennessee,South,Technology,46.864
8952,CA-2018-150910,2018-12-22,2018-12-28,"Standard Class",JL-15130,"Jack Lebron",OFF-ST-10000918,Storage,Crate-A-Files,38301,Consumer,Jackson,Tennessee,South,"Office Supplies",26.16
8953,CA-2018-150910,2018-12-22,2018-12-28,"Standard Class",JL-15130,"Jack Lebron",OFF-AR-10001419,Art,"Newell 325",38301,Consumer,Jackson,Tennessee,South,"Office Supplies",23.128
8954,CA-2018-150910,2018-12-22,2018-12-28,"Standard Class",JL-15130,"Jack Lebron",OFF-AP-10003266,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",38301,Consumer,Jackson,Tennessee,South,"Office Supplies",59.24
8955,CA-2015-156790,2015-08-08,2015-08-10,"Second Class",VG-21790,"Vivek Gonzalez",FUR-BO-10000468,Bookcases,"O'Sullivan 2-Shelf Heavy-Duty Bookcases",32216,Consumer,Jacksonville,Florida,South,Furniture,155.456
8956,CA-2015-126480,2015-09-20,2015-09-24,"Standard Class",HG-14965,"Henry Goldwyn",OFF-PA-10004610,Paper,"Xerox 1900",92024,Corporate,"San Diego",California,West,"Office Supplies",8.56
8957,CA-2018-105620,2018-12-25,2018-12-28,"First Class",JH-15430,"Jennifer Halladay",FUR-FU-10004963,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",33012,Consumer,Hialeah,Florida,South,Furniture,21
8958,CA-2018-105620,2018-12-25,2018-12-28,"First Class",JH-15430,"Jennifer Halladay",TEC-MA-10004626,Machines,"Lexmark 20R1285 X6650 Wireless All-in-One Printer",33012,Consumer,Hialeah,Florida,South,Technology,120
8959,CA-2018-150266,2018-11-25,2018-11-30,"Standard Class",RO-19780,"Rose O'Brian",TEC-PH-10003437,Phones,"Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with",77070,Consumer,Houston,Texas,Central,Technology,299.96
8960,CA-2018-150266,2018-11-25,2018-11-30,"Standard Class",RO-19780,"Rose O'Brian",OFF-AP-10002867,Appliances,"Fellowes Command Center 5-outlet power strip",77070,Consumer,Houston,Texas,Central,"Office Supplies",67.84
8961,CA-2018-150266,2018-11-25,2018-11-30,"Standard Class",RO-19780,"Rose O'Brian",FUR-CH-10002126,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs",77070,Consumer,Houston,Texas,Central,Furniture,853.93
8962,CA-2018-150266,2018-11-25,2018-11-30,"Standard Class",RO-19780,"Rose O'Brian",OFF-AR-10001761,Art,"Avery Hi-Liter Smear-Safe Highlighters",77070,Consumer,Houston,Texas,Central,"Office Supplies",18.688
8963,CA-2017-157280,2017-11-05,2017-11-07,"First Class",LW-17125,"Liz Willingham",FUR-FU-10004665,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",23464,Consumer,"Virginia Beach",Virginia,South,Furniture,273.96
8964,CA-2017-157280,2017-11-05,2017-11-07,"First Class",LW-17125,"Liz Willingham",TEC-AC-10000057,Accessories,"Microsoft Natural Ergonomic Keyboard 4000",23464,Consumer,"Virginia Beach",Virginia,South,Technology,89.97
8965,CA-2017-157280,2017-11-05,2017-11-07,"First Class",LW-17125,"Liz Willingham",FUR-FU-10003806,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",23464,Consumer,"Virginia Beach",Virginia,South,Furniture,756.8
8966,CA-2018-106691,2018-11-06,2018-11-12,"Standard Class",CC-12370,"Christopher Conant",OFF-BI-10000145,Binders,"Zipper Ring Binder Pockets",77070,Consumer,Houston,Texas,Central,"Office Supplies",1.248
8967,CA-2017-134180,2017-11-03,2017-11-07,"Standard Class",JP-16135,"Julie Prescott",TEC-AC-10000892,Accessories,"NETGEAR N750 Dual Band Wi-Fi Gigabit Router",19120,"Home Office",Philadelphia,Pennsylvania,East,Technology,72
8968,CA-2017-134180,2017-11-03,2017-11-07,"Standard Class",JP-16135,"Julie Prescott",FUR-CH-10004886,Chairs,"Bevis Steel Folding Chairs",19120,"Home Office",Philadelphia,Pennsylvania,East,Furniture,470.155
8969,CA-2015-166730,2015-12-30,2016-01-01,"First Class",DD-13570,"Dorothy Dickinson",OFF-ST-10002554,Storage,"Tennsco Industrial Shelving",38109,Consumer,Memphis,Tennessee,South,"Office Supplies",39.128
8970,CA-2018-157469,2018-12-02,2018-12-07,"Standard Class",ES-14080,"Erin Smith",OFF-AR-10001662,Art,"Rogers Handheld Barrel Pencil Sharpener",44107,Corporate,Lakewood,Ohio,East,"Office Supplies",19.728
8971,CA-2018-157469,2018-12-02,2018-12-07,"Standard Class",ES-14080,"Erin Smith",TEC-PH-10004531,Phones,"AT&T CL2909",44107,Corporate,Lakewood,Ohio,East,Technology,151.188
8972,CA-2018-122308,2018-03-24,2018-03-28,"Standard Class",MV-17485,"Mark Van Huff",FUR-CH-10000665,Chairs,"Global Airflow Leather Mesh Back Chair, Black",10011,Consumer,"New York City","New York",East,Furniture,271.764
8973,US-2015-149034,2015-11-19,2015-11-21,"First Class",RD-19900,"Ruben Dartt",TEC-AC-10003023,Accessories,"Logitech G105 Gaming Keyboard",19120,Consumer,Philadelphia,Pennsylvania,East,Technology,47.496
8974,CA-2018-159226,2018-04-25,2018-04-27,"Second Class",RL-19615,"Rob Lucas",FUR-BO-10004709,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",90008,Consumer,"Los Angeles",California,West,Furniture,344.981
8975,CA-2018-156622,2018-11-23,2018-11-26,"First Class",JP-15460,"Jennifer Patt",OFF-PA-10000477,Paper,"Xerox 22",75220,Corporate,Dallas,Texas,Central,"Office Supplies",36.288
8976,CA-2018-156622,2018-11-23,2018-11-26,"First Class",JP-15460,"Jennifer Patt",OFF-PA-10002923,Paper,"Xerox 1942",75220,Corporate,Dallas,Texas,Central,"Office Supplies",78.304
8977,CA-2018-156622,2018-11-23,2018-11-26,"First Class",JP-15460,"Jennifer Patt",FUR-TA-10003008,Tables,"Lesro Round Back Collection Coffee Table, End Table",75220,Corporate,Dallas,Texas,Central,Furniture,127.785
8978,CA-2018-156622,2018-11-23,2018-11-26,"First Class",JP-15460,"Jennifer Patt",OFF-BI-10003707,Binders,"Aluminum Screw Posts",75220,Corporate,Dallas,Texas,Central,"Office Supplies",6.104
8979,CA-2015-119529,2015-11-03,2015-11-05,"Second Class",DM-13345,"Denise Monton",OFF-BI-10000546,Binders,"Avery Durable Binders",7050,Corporate,Orange,"New Jersey",East,"Office Supplies",5.76
8980,CA-2016-150413,2016-10-19,2016-10-24,"Second Class",CS-11860,"Cari Schnelling",OFF-BI-10000404,Binders,"Avery Printable Repositionable Plastic Tabs",75220,Consumer,Dallas,Texas,Central,"Office Supplies",1.72
8981,CA-2015-108182,2015-02-06,2015-02-10,"Second Class",DL-13315,"Delfina Latchford",OFF-BI-10001196,Binders,"Avery Flip-Chart Easel Binder, Black",60441,Consumer,Romeoville,Illinois,Central,"Office Supplies",8.952
8982,CA-2017-110898,2017-03-06,2017-03-12,"Standard Class",LC-16870,"Lena Cacioppo",OFF-AP-10001626,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",60623,Consumer,Chicago,Illinois,Central,"Office Supplies",2.334
8983,CA-2017-110898,2017-03-06,2017-03-12,"Standard Class",LC-16870,"Lena Cacioppo",OFF-BI-10004656,Binders,"Peel & Stick Add-On Corner Pockets",60623,Consumer,Chicago,Illinois,Central,"Office Supplies",1.728
8984,CA-2017-110898,2017-03-06,2017-03-12,"Standard Class",LC-16870,"Lena Cacioppo",FUR-FU-10003773,Furnishings,"Eldon Cleatmat Plus Chair Mats for High Pile Carpets",60623,Consumer,Chicago,Illinois,Central,Furniture,159.04
8985,CA-2017-110898,2017-03-06,2017-03-12,"Standard Class",LC-16870,"Lena Cacioppo",FUR-TA-10000849,Tables,"Bevis Rectangular Conference Tables",60623,Consumer,Chicago,Illinois,Central,Furniture,145.98
8986,CA-2016-123092,2016-12-03,2016-12-07,"Standard Class",JG-15115,"Jack Garza",FUR-FU-10000222,Furnishings,"Seth Thomas 16"" Steel Case Clock",28540,Consumer,Jacksonville,"North Carolina",South,Furniture,77.952
8987,CA-2016-123092,2016-12-03,2016-12-07,"Standard Class",JG-15115,"Jack Garza",OFF-BI-10001718,Binders,"GBC DocuBind P50 Personal Binding Machine",28540,Consumer,Jacksonville,"North Carolina",South,"Office Supplies",95.97
8988,CA-2016-123092,2016-12-03,2016-12-07,"Standard Class",JG-15115,"Jack Garza",TEC-PH-10001700,Phones,"Panasonic KX-TG6844B Expandable Digital Cordless Telephone",28540,Consumer,Jacksonville,"North Carolina",South,Technology,105.584
8989,CA-2016-123092,2016-12-03,2016-12-07,"Standard Class",JG-15115,"Jack Garza",OFF-AR-10004078,Art,"Newell 312",28540,Consumer,Jacksonville,"North Carolina",South,"Office Supplies",9.344
8990,US-2016-128587,2016-12-24,2016-12-30,"Standard Class",HM-14860,"Harry Marie",FUR-FU-10003026,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black",65807,Corporate,Springfield,Missouri,Central,Furniture,9.68
8991,US-2016-128587,2016-12-24,2016-12-30,"Standard Class",HM-14860,"Harry Marie",TEC-CO-10003763,Copiers,"Canon PC1060 Personal Laser Copier",65807,Corporate,Springfield,Missouri,Central,Technology,4899.93
8992,US-2018-139577,2018-10-01,2018-10-06,"Standard Class",TN-21040,"Tanja Norvell",TEC-AC-10004708,Accessories,"Sony 32GB Class 10 Micro SDHC R40 Memory Card",94110,"Home Office","San Francisco",California,West,Technology,104.75
8993,CA-2018-159100,2018-10-16,2018-10-21,"Standard Class",VP-21760,"Victoria Pisteka",TEC-AC-10003499,Accessories,"Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive",38401,Corporate,Columbia,Tennessee,South,Technology,18.528
8994,CA-2018-159100,2018-10-16,2018-10-21,"Standard Class",VP-21760,"Victoria Pisteka",FUR-TA-10001950,Tables,"Balt Solid Wood Round Tables",38401,Corporate,Columbia,Tennessee,South,Furniture,1875.258
8995,CA-2015-109043,2015-08-15,2015-08-17,"First Class",CS-12355,"Christine Sundaresam",OFF-PA-10000312,Paper,"Xerox 1955",33021,Consumer,Hollywood,Florida,South,"Office Supplies",91.36
8996,CA-2015-109043,2015-08-15,2015-08-17,"First Class",CS-12355,"Christine Sundaresam",OFF-AP-10004708,Appliances,"Fellowes Superior 10 Outlet Split Surge Protector",33021,Consumer,Hollywood,Florida,South,"Office Supplies",152.24
8997,US-2018-116491,2018-11-11,2018-11-13,"First Class",PG-18820,"Patrick Gardner",TEC-PH-10004531,Phones,"OtterBox Commuter Series Case - iPhone 5 & 5s",75081,Consumer,Dallas,Texas,Central,Technology,35.184
8998,CA-2018-122763,2018-03-20,2018-03-20,"Same Day",HG-14845,"Harry Greene",OFF-PA-10000474,Paper,"Easy-staple paper",77041,Consumer,Houston,Texas,Central,"Office Supplies",56.704
8999,CA-2018-122763,2018-03-20,2018-03-20,"Same Day",HG-14845,"Harry Greene",OFF-PA-10002377,Paper,"Xerox 1916",77041,Consumer,Houston,Texas,Central,"Office Supplies",274.064
9000,CA-2018-137785,2018-05-13,2018-05-17,"Standard Class",MH-18115,"Mick Hernandez",FUR-CH-10001482,Chairs,"Office Star - Mesh Screen back chair with Vinyl seat",19140,"Home Office",Philadelphia,Pennsylvania,East,Furniture,458.43
9001,CA-2015-133389,2015-06-22,2015-06-22,"Same Day",TB-21280,"Toby Braunhardt",OFF-BI-10001553,Binders,"SpineVue Locking Slant-D Ring Binders by Cardinal",85023,Consumer,Phoenix,Arizona,West,"Office Supplies",8.226
9002,CA-2015-103807,2015-12-02,2015-12-09,"Standard Class",EM-13825,"Elizabeth Moffitt",TEC-AC-10000199,Accessories,"Kingston Digital DataTraveler 8GB USB 2.0",30328,Corporate,"Sandy Springs",Georgia,South,Technology,5.95
9003,CA-2015-103807,2015-12-02,2015-12-09,"Standard Class",EM-13825,"Elizabeth Moffitt",OFF-PA-10002195,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",30328,Corporate,"Sandy Springs",Georgia,South,"Office Supplies",15.24
9004,CA-2016-102855,2016-04-05,2016-04-06,"Same Day",JF-15415,"Jennifer Ferguson",TEC-AC-10001767,Accessories,"SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card",99207,Consumer,Spokane,Washington,West,Technology,239.94
9005,CA-2016-102855,2016-04-05,2016-04-06,"Same Day",JF-15415,"Jennifer Ferguson",OFF-AR-10002467,Art,"Dixon Ticonderoga Pencils",99207,Consumer,Spokane,Washington,West,"Office Supplies",23.84
9006,CA-2018-107825,2018-11-18,2018-11-18,"Same Day",NB-18655,"Nona Balk",OFF-ST-10001321,Storage,"Decoflex Hanging Personal Folder File, Blue",53209,Corporate,Milwaukee,Wisconsin,Central,"Office Supplies",92.52
9007,CA-2018-107825,2018-11-18,2018-11-18,"Same Day",NB-18655,"Nona Balk",OFF-ST-10000777,Storage,"Companion Letter/Legal File, Black",53209,Corporate,Milwaukee,Wisconsin,Central,"Office Supplies",37.76
9008,CA-2018-107825,2018-11-18,2018-11-18,"Same Day",NB-18655,"Nona Balk",OFF-LA-10003720,Labels,"Avery 487",53209,Corporate,Milwaukee,Wisconsin,Central,"Office Supplies",7.38
9009,CA-2018-107825,2018-11-18,2018-11-18,"Same Day",NB-18655,"Nona Balk",FUR-FU-10000206,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",53209,Corporate,Milwaukee,Wisconsin,Central,Furniture,5.82
9010,CA-2018-106047,2018-07-12,2018-07-18,"Standard Class",CS-11860,"Cari Schnelling",OFF-PA-10000791,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",45014,Consumer,Fairfield,Ohio,East,"Office Supplies",3.816
9011,CA-2018-127803,2018-05-19,2018-05-23,"Standard Class",ND-18460,"Neil Ducich",OFF-BI-10001787,Binders,"Wilson Jones Four-Pocket Poly Binders",35810,Corporate,Huntsville,Alabama,South,"Office Supplies",26.16
9012,CA-2016-137071,2016-12-20,2016-12-21,"First Class",ED-13885,"Emily Ducich",TEC-AC-10004353,Accessories,"Hypercom P1300 Pinpad",77036,"Home Office",Houston,Texas,Central,Technology,100.8
9013,CA-2017-121447,2017-02-21,2017-02-22,"First Class",EA-14035,"Erin Ashbrook",FUR-FU-10001861,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",10011,Corporate,"New York City","New York",East,Furniture,135.8
9014,CA-2018-143084,2018-03-18,2018-03-22,"Standard Class",BP-11050,"Barry Pond",OFF-AR-10002766,Art,"Prang Drawing Pencil Set",90008,Corporate,"Los Angeles",California,West,"Office Supplies",13.9
9015,CA-2018-143084,2018-03-18,2018-03-22,"Standard Class",BP-11050,"Barry Pond",OFF-EN-10003072,Envelopes,"Peel & Seel Envelopes",90008,Corporate,"Los Angeles",California,West,"Office Supplies",19.4
9016,CA-2017-131639,2017-12-17,2017-12-23,"Standard Class",NS-18640,"Noel Staavos",OFF-BI-10001636,Binders,"Ibico Plastic and Wire Spiral Binding Combs",88220,Corporate,Carlsbad,"New Mexico",West,"Office Supplies",13.488
9017,CA-2017-131639,2017-12-17,2017-12-23,"Standard Class",NS-18640,"Noel Staavos",OFF-BI-10000948,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",88220,Corporate,Carlsbad,"New Mexico",West,"Office Supplies",11.416
9018,CA-2017-161361,2017-03-26,2017-03-28,"Second Class",MV-17485,"Mark Van Huff",OFF-PA-10001838,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",83201,Consumer,Pocatello,Idaho,West,"Office Supplies",17.64
9019,CA-2017-161361,2017-03-26,2017-03-28,"Second Class",MV-17485,"Mark Van Huff",OFF-BI-10002215,Binders,"Wilson Jones Hanging View Binder, White, 1""",83201,Consumer,Pocatello,Idaho,West,"Office Supplies",17.04
9020,CA-2015-100706,2015-12-16,2015-12-18,"Second Class",LE-16810,"Laurel Elliston",TEC-AC-10001314,Accessories,"Case Logic 2.4GHz Wireless Keyboard",22153,Consumer,Springfield,Virginia,South,Technology,99.98
9021,CA-2015-100706,2015-12-16,2015-12-18,"Second Class",LE-16810,"Laurel Elliston",FUR-FU-10002268,Furnishings,"Ultra Door Push Plate",22153,Consumer,Springfield,Virginia,South,Furniture,29.46
9022,CA-2016-129525,2016-11-15,2016-11-20,"Standard Class",VP-21760,"Victoria Pisteka",OFF-BI-10002133,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",43615,Corporate,Toledo,Ohio,East,"Office Supplies",166.92
